DATE,TEMP_MAX,TEMP_MIN,HUMIDITY,WIND_SPEED,PRECIPITATION,TEMP_MEAN
2023-05-29,38.99379029421069,26.593969346466373,47.07479261567299,5.308236885542506,3.6443800929397145,32.79387982033853
2023-05-30,40.92663538136708,26.500985700691754,53.85263558533101,8.227413674581179,1.264831142279547,33.71381054102942
2023-05-31,36.56247728646413,26.69289641899395,60.049872789804574,5.968514865463665,1.071669872654698,31.627686852729042
2023-06-01,37.44302307000855,24.63995055684302,63.657551941701215,10.925359200253254,0.6387777843001224,31.041486813425784
2023-06-02,34.68099507798192,26.464507394322005,42.997035929442234,7.558827855493584,0.11605392768967243,30.572751236151962
2023-06-03,34.41138012775799,26.58614494659736,51.654987641590516,5.523508409622465,4.000852280006621,30.498762537177676
2023-06-04,40.43757746718259,24.571297163947264,50.25054688839044,7.03584247504102,3.352234878499846,32.50443731556493
2023-06-05,42.06872008571247,29.731549022289514,48.46670767426288,9.238794362826873,15.0,35.90013455400099
2023-06-06,37.783969635259,26.947665841823575,72.65454240281096,6.308826341588076,11.389746801488666,32.36581773854129
2023-06-07,41.01059869367607,23.617393005594703,59.049817109609556,5.5333388133007055,1.621303185282788,32.31399584963539
2023-06-08,39.084908075142906,27.31310721726766,42.391160456649544,8.731061634475736,2.9305661804125216,33.19900764620528
2023-06-09,36.06464073618463,24.050636659545358,64.17861947054776,8.734899713326168,5.792343365748872,30.057638697864995
2023-06-10,39.08418681652524,27.574169207484903,76.22156197012633,6.479170473886611,3.7895440294184914,33.32917801200507
2023-06-11,42.61410969939791,28.317191158014808,65.32465260551147,6.586885083145032,0.568304889162293,35.465650428706354
2023-06-12,37.892521882670145,24.358635363296578,39.80630034045987,8.696149812072909,1.197653654799729,31.12557862298336
2023-06-13,42.69393096744202,27.926752258488644,50.15765927133749,3.655746975508028,0.2765926886261773,35.31034161296533
2023-06-14,30.140764687730766,26.825561853872998,67.66911149186623,3.7776086768703347,6.160447572883418,28.48316327080188
2023-06-15,40.46570751312567,27.64412031998898,47.92330534381219,5.844667336242692,1.8636954051772363,34.054913916557325
2023-06-16,38.26114120471451,29.793585965307894,59.43819428146229,7.359658544864458,0.5192074508369674,34.0273635850112
2023-06-17,37.1029779486024,25.50922376799426,62.74634053429337,8.932722696794015,2.2276590783465005,31.30610085829833
2023-06-18,38.275282329606505,24.49252767128502,45.730695284219166,12.426068650848656,1.9253408694861434,31.383905000445765
2023-06-19,32.03729325619732,24.220971140748954,54.404746439382,10.572978869606057,0.8868409245942122,28.129132198473137
2023-06-20,37.340984336487466,24.368379430069123,22.58732659930927,7.520184410109719,0.24107824279693854,30.854681883278296
2023-06-21,39.07133771453524,25.845796581171793,44.756123586657104,7.9429513762919335,2.226882567038204,32.458567147853515
2023-06-22,42.43368213422455,26.682303949633287,52.4743184860684,4.9924119060865735,1.4692208483720754,34.55799304192892
2023-06-23,36.44518934517906,26.55338159866004,42.52216818035151,7.94446059202283,2.95961416192103,31.49928547191955
2023-06-24,35.574519191320434,27.654366498072047,71.32411303931636,7.134024083239585,1.4686197208470302,31.614442844696242
2023-06-25,36.49472886924639,26.026003783755815,40.69858622039367,8.968155681014268,3.823540222616968,31.2603663265011
2023-06-26,40.746206353106224,28.907068154314633,50.599555133030165,5.518307169343031,1.605508238042975,34.82663725371043
2023-06-27,38.98625332897905,25.47068633352409,56.30740577286091,9.558039542723517,1.6462291619602942,32.22846983125157
2023-06-28,36.41071938869889,30.0,69.41273289066116,12.598216739007732,4.185517286459543,33.92552886093906
2023-06-29,39.53980229934007,27.251334695530012,40.6413784882056,7.673719554629427,1.033294627976234,33.395568497435036
2023-06-30,38.29123264804412,24.285684887167434,66.63163752154959,9.205135166296824,0.2877759107805979,31.28845876760578
